fname,1,2,3,lp,stack
dd4a298e.wav,Acoustic_guitar,Clarinet,Telephone,Acoustic_guitar,Acoustic_guitar
dd4dd0a4.wav,Flute,Clarinet,Oboe,Flute,Flute
dd4df877.wav,Acoustic_guitar,Electric_piano,Gong,Acoustic_guitar,Acoustic_guitar
dd568333.wav,Hi-hat,Gong,Oboe,,Hi-hat
dd643d5d.wav,Squeak,Bark,Fart,,Squeak
dd86b006.wav,Trumpet,Saxophone,Clarinet,Trumpet,Trumpet
dd95828a.wav,Saxophone,Cello,Trumpet,Saxophone,Saxophone
dd9ec945.wav,Flute,Clarinet,Laughter,Flute,Flute
dda440cf.wav,Tearing,Gunshot_or_gunfire,Shatter,,Tearing
ddb35e30.wav,Squeak,Meow,Telephone,Squeak,Squeak
ddbd7659.wav,Flute,Cello,Clarinet,Flute,Flute
ddc2f660.wav,Bark,Tearing,Laughter,,Squeak
ddcc3abb.wav,Telephone,Meow,Bark,,Telephone
ddcdc0b8.wav,Acoustic_guitar,Laughter,Saxophone,Acoustic_guitar,Acoustic_guitar
ddd8fd25.wav,Electric_piano,Double_bass,Cello,Electric_piano,Electric_piano
dddf9ddd.wav,Squeak,Laughter,Drawer_open_or_close,,Squeak
ddf2fa9d.wav,Oboe,Trumpet,Saxophone,,Oboe
de007cb8.wav,Bass_drum,Gunshot_or_gunfire,Microwave_oven,,Bass_drum
de072e62.wav,Bass_drum,Knock,Double_bass,,Bass_drum
de1246d6.wav,Saxophone,Cello,Flute,Saxophone,Saxophone
de2542e2.wav,Trumpet,Saxophone,Violin_or_fiddle,Trumpet,Trumpet
de2f056d.wav,Hi-hat,Tearing,Writing,,Hi-hat
de39242c.wav,Gunshot_or_gunfire,Bass_drum,Knock,,Gunshot_or_gunfire
de47c53b.wav,Acoustic_guitar,Cello,Bus,,Acoustic_guitar
de4e33ca.wav,Cello,Double_bass,Violin_or_fiddle,,Cello
de5829e1.wav,Bass_drum,Electric_piano,Double_bass,Bass_drum,Bass_drum
de5c3ebf.wav,Cello,Clarinet,Trumpet,,Cello
de5f3cec.wav,Cough,Burping_or_eructation,Cello,,Cough
de614ae7.wav,Squeak,Bass_drum,Knock,Squeak,Squeak
de65c5b9.wav,Flute,Applause,Clarinet,Flute,Flute
de7cbb67.wav,Bass_drum,Gunshot_or_gunfire,Computer_keyboard,,Bass_drum
de86de33.wav,Acoustic_guitar,Microwave_oven,Computer_keyboard,,Acoustic_guitar
de8ce59b.wav,Scissors,Tearing,Squeak,,Scissors
de949e03.wav,Bus,Microwave_oven,Cello,,Bus
de9880e4.wav,Acoustic_guitar,Gong,Cello,Acoustic_guitar,Acoustic_guitar
deae4e95.wav,Gunshot_or_gunfire,Knock,Bus,,Gunshot_or_gunfire
debd7ead.wav,Clarinet,Trumpet,Telephone,Clarinet,Clarinet
dec2ea0c.wav,Flute,Saxophone,Trumpet,Flute,Flute
decb026a.wav,Gunshot_or_gunfire,Knock,Bass_drum,,Gunshot_or_gunfire
dee2e211.wav,Violin_or_fiddle,Saxophone,Snare_drum,Violin_or_fiddle,Violin_or_fiddle
dee96f11.wav,Laughter,Telephone,Bus,,Laughter
defb3dc5.wav,Bass_drum,Knock,Microwave_oven,,Bass_drum
defbeee1.wav,Bass_drum,Gunshot_or_gunfire,Knock,Bass_drum,Bass_drum
df08654b.wav,Bass_drum,Electric_piano,Knock,Bass_drum,Bass_drum
df0ea972.wav,Burping_or_eructation,Microwave_oven,Drawer_open_or_close,,Microwave_oven
df11e694.wav,Cello,Double_bass,Saxophone,,Cello
df1800bf.wav,Acoustic_guitar,Snare_drum,Cello,Acoustic_guitar,Acoustic_guitar
df19dd97.wav,Cough,Drawer_open_or_close,Cello,,Squeak
df1bb16e.wav,Tambourine,Hi-hat,Shatter,,Tambourine
df43c93e.wav,Acoustic_guitar,Electric_piano,Cello,Acoustic_guitar,Acoustic_guitar
df5a3843.wav,Cello,Flute,Violin_or_fiddle,,Cello
df62e13c.wav,Flute,Clarinet,Oboe,Flute,Flute
df640665.wav,Applause,Scissors,Trumpet,,Applause
df645d4a.wav,Applause,Drawer_open_or_close,Squeak,,Applause
df6e55f8.wav,Snare_drum,Hi-hat,Violin_or_fiddle,,Snare_drum
df791b3d.wav,Clarinet,Cello,Bass_drum,Clarinet,Clarinet
df7a5de3.wav,Hi-hat,Tambourine,Cowbell,,Hi-hat
df8187d0.wav,Trumpet,Clarinet,Squeak,,Trumpet
df855c2d.wav,Trumpet,Saxophone,Applause,Trumpet,Trumpet
df865e55.wav,Trumpet,Saxophone,Cello,,Saxophone
df8be1a8.wav,Acoustic_guitar,Electric_piano,Telephone,Acoustic_guitar,Acoustic_guitar
df91939e.wav,Clarinet,Flute,Saxophone,Clarinet,Clarinet
df988fa6.wav,Double_bass,Bass_drum,Electric_piano,,Double_bass
dfa20dc8.wav,Telephone,Electric_piano,Cowbell,Telephone,Telephone
dfa75eb5.wav,Saxophone,Flute,Clarinet,,Saxophone
dfb669c0.wav,Cello,Clarinet,Violin_or_fiddle,,Cello
dfbc9586.wav,Tearing,Writing,Squeak,,Tearing
dfbcc619.wav,Laughter,Squeak,Telephone,,Squeak
dfbf13a1.wav,Flute,Harmonica,Writing,Flute,Flute
dfc2719c.wav,Cello,Violin_or_fiddle,Double_bass,,Cello
dfc65a71.wav,Gunshot_or_gunfire,Bass_drum,Tearing,,Gunshot_or_gunfire
dfd91df3.wav,Acoustic_guitar,Gong,Electric_piano,Acoustic_guitar,Acoustic_guitar
dfd95f88.wav,Trumpet,Saxophone,Applause,Trumpet,Trumpet
dfe99aff.wav,Bass_drum,Finger_snapping,Hi-hat,Bass_drum,Bass_drum
dfe9ea46.wav,Microwave_oven,Knock,Violin_or_fiddle,,Microwave_oven
dfec892c.wav,Cough,Bark,Clarinet,,Cough
dff8a9ed.wav,Clarinet,Trumpet,Cello,Clarinet,Clarinet
dffcc729.wav,Knock,Trumpet,Gunshot_or_gunfire,,Knock
e016ff6d.wav,Flute,Saxophone,Clarinet,Flute,Flute
e0273514.wav,Clarinet,Trumpet,Electric_piano,Clarinet,Clarinet
e0278ad9.wav,Gunshot_or_gunfire,Tearing,Shatter,,Tearing
e02910e8.wav,Clarinet,Telephone,Chime,,Clarinet
e035f97b.wav,Laughter,Saxophone,Violin_or_fiddle,,Laughter
e03c8bf3.wav,Acoustic_guitar,Gong,Electric_piano,Acoustic_guitar,Acoustic_guitar
e0419e15.wav,Acoustic_guitar,Saxophone,Snare_drum,,Acoustic_guitar
e043afb3.wav,Flute,Clarinet,Cello,Flute,Flute
e0457b4a.wav,Shatter,Keys_jangling,Tambourine,,Shatter
e059d9a7.wav,Bass_drum,Gunshot_or_gunfire,Fart,,Bass_drum
e06b1539.wav,Cough,Laughter,Fart,,Cough
e06b693c.wav,Chime,Squeak,Keys_jangling,,Chime
e06bfc3d.wav,Trumpet,Clarinet,Saxophone,Trumpet,Trumpet
e06deab0.wav,Writing,Bus,Chime,,Writing
e0802994.wav,Tearing,Drawer_open_or_close,Gunshot_or_gunfire,,Tearing
e083ae15.wav,Clarinet,Flute,Oboe,Clarinet,Clarinet
e08808ae.wav,Telephone,Oboe,Gong,,Telephone
e08fced0.wav,Trumpet,Harmonica,Violin_or_fiddle,Trumpet,Trumpet
e0a72225.wav,Bus,Acoustic_guitar,Writing,,Bus
e0ad96e1.wav,Flute,Cello,Clarinet,Flute,Flute
e0bfc4ec.wav,Flute,Saxophone,Clarinet,Flute,Flute
e0d34abd.wav,Clarinet,Flute,Saxophone,Clarinet,Clarinet
e0d8ea27.wav,Knock,Shatter,Drawer_open_or_close,,Knock
e0d8ff62.wav,Bass_drum,Double_bass,Electric_piano,Bass_drum,Bass_drum
e0d96e55.wav,Applause,Gunshot_or_gunfire,Bus,,Applause
e0de96a6.wav,Shatter,Keys_jangling,Scissors,,Shatter
e0e373a5.wav,Laughter,Burping_or_eructation,Acoustic_guitar,,Laughter
e0e6a1de.wav,Fart,Shatter,Tearing,,Fart
e0eb0c8a.wav,Drawer_open_or_close,Fireworks,Squeak,,Drawer_open_or_close
e0ee247e.wav,Trumpet,Squeak,Clarinet,Trumpet,Trumpet
e0fc67d9.wav,Acoustic_guitar,Gong,Electric_piano,Acoustic_guitar,Acoustic_guitar
e103173b.wav,Gunshot_or_gunfire,Tearing,Bass_drum,,Gunshot_or_gunfire
e10f3d3d.wav,Trumpet,Clarinet,Saxophone,Trumpet,Trumpet
e112e5a2.wav,Saxophone,Violin_or_fiddle,Clarinet,,Saxophone
e1145387.wav,Burping_or_eructation,Cough,Violin_or_fiddle,,Burping_or_eructation
e11bf16f.wav,Trumpet,Applause,Cello,Trumpet,Trumpet
e11ccb9d.wav,Acoustic_guitar,Electric_piano,Cello,Acoustic_guitar,Acoustic_guitar
e1211dc4.wav,Trumpet,Saxophone,Flute,Trumpet,Trumpet
e122ef4b.wav,Bass_drum,Knock,Flute,Bass_drum,Bass_drum
e128a888.wav,Acoustic_guitar,Microwave_oven,Cello,,Acoustic_guitar
e13193af.wav,Cello,Trumpet,Clarinet,,Cello
e1423cf1.wav,Gunshot_or_gunfire,Laughter,Shatter,,Squeak
e14ebc15.wav,Bass_drum,Electric_piano,Double_bass,Bass_drum,Bass_drum
e15de084.wav,Gong,Saxophone,Meow,,Gong
e15fedd2.wav,Bass_drum,Gunshot_or_gunfire,Tearing,,Bass_drum
e1611806.wav,Shatter,Tambourine,Hi-hat,,Shatter
e173748a.wav,Bass_drum,Finger_snapping,Bark,,Bass_drum
e19618a0.wav,Cello,Violin_or_fiddle,Flute,,Cello
e1ab90cd.wav,Hi-hat,Bass_drum,Microwave_oven,,Hi-hat
e1b1ee02.wav,Bass_drum,Gunshot_or_gunfire,Knock,Bass_drum,Bass_drum
e1c172fa.wav,Hi-hat,Harmonica,Trumpet,,Hi-hat
e1c78f41.wav,Bass_drum,Electric_piano,Double_bass,Bass_drum,Bass_drum
e1ca89e3.wav,Acoustic_guitar,Bass_drum,Gong,Acoustic_guitar,Acoustic_guitar
e1d88aa8.wav,Acoustic_guitar,Telephone,Laughter,,Telephone
e1eccf73.wav,Flute,Saxophone,Trumpet,Flute,Flute
e1f3b477.wav,Acoustic_guitar,Violin_or_fiddle,Snare_drum,Acoustic_guitar,Acoustic_guitar
e1fc13fd.wav,Tearing,Fart,Keys_jangling,,Tearing
e218f5ab.wav,Computer_keyboard,Gunshot_or_gunfire,Bass_drum,,Computer_keyboard
e21c7c53.wav,Gunshot_or_gunfire,Squeak,Fart,,Gunshot_or_gunfire
e22b1cc6.wav,Flute,Saxophone,Clarinet,Flute,Flute
e233206c.wav,Trumpet,Saxophone,Clarinet,Trumpet,Trumpet
e23393b9.wav,Hi-hat,Shatter,Harmonica,,Hi-hat
e245a3f5.wav,Bass_drum,Gunshot_or_gunfire,Snare_drum,,Bass_drum
e2529ad3.wav,Flute,Cello,Clarinet,Flute,Flute
e25b3e5d.wav,Cello,Clarinet,Saxophone,,Cello
e25f0efb.wav,Cello,Double_bass,Saxophone,,Cello
e26962f7.wav,Clarinet,Trumpet,Flute,Clarinet,Clarinet
e269a6c9.wav,Burping_or_eructation,Fart,Cough,,Burping_or_eructation
e269cdb6.wav,Cough,Snare_drum,Laughter,,Cough
e26b56a0.wav,Applause,Cello,Bus,,Applause
e275b9dd.wav,Clarinet,Oboe,Saxophone,Clarinet,Clarinet
e27a0b20.wav,Trumpet,Clarinet,Oboe,,Trumpet
e291574a.wav,Clarinet,Trumpet,Flute,Clarinet,Clarinet
e29e1f8b.wav,Flute,Clarinet,Cello,,Flute
e2adb002.wav,Flute,Saxophone,Bass_drum,Flute,Flute
e2b92cb5.wav,Hi-hat,Cowbell,Shatter,,Hi-hat
e2b9b01a.wav,Clarinet,Trumpet,Gong,Clarinet,Clarinet
e2c0033d.wav,Trumpet,Saxophone,Clarinet,Trumpet,Trumpet
e2c7b0c7.wav,Snare_drum,Hi-hat,Bass_drum,,Snare_drum
e2d0b667.wav,Acoustic_guitar,Double_bass,Cello,Acoustic_guitar,Acoustic_guitar
e2d30b3a.wav,Writing,Computer_keyboard,Acoustic_guitar,,Writing
e2d4c145.wav,Meow,Squeak,Laughter,Meow,Meow
e2de4941.wav,Fart,Laughter,Squeak,,Fart
e2de57a7.wav,Acoustic_guitar,Bus,Fart,Acoustic_guitar,Acoustic_guitar
e2de89a3.wav,Drawer_open_or_close,Squeak,Gunshot_or_gunfire,,Drawer_open_or_close
e2e459d7.wav,Burping_or_eructation,Writing,Shatter,,Squeak
e2e69418.wav,Bus,Laughter,Squeak,,Bus
e2ebb0d4.wav,Clarinet,Trumpet,Cello,Clarinet,Clarinet
e2f1bb44.wav,Flute,Cello,Applause,Flute,Flute
e2f7c8a6.wav,Laughter,Saxophone,Cough,,Laughter
e3089039.wav,Acoustic_guitar,Chime,Electric_piano,Acoustic_guitar,Acoustic_guitar
e3177c85.wav,Bass_drum,Finger_snapping,Hi-hat,Bass_drum,Bass_drum
e3181aa6.wav,Cello,Trumpet,Double_bass,,Cello
e31ce7b0.wav,Flute,Clarinet,Oboe,Flute,Flute
e31d75df.wav,Drawer_open_or_close,Writing,Computer_keyboard,,Drawer_open_or_close
e3315711.wav,Flute,Oboe,Clarinet,Flute,Flute
e3351910.wav,Acoustic_guitar,Gong,Cello,,Acoustic_guitar
e339780a.wav,Fart,Drawer_open_or_close,Tearing,Fart,Fart
e349a6c3.wav,Chime,Telephone,Harmonica,Chime,Chime
e35231d0.wav,Keys_jangling,Fart,Writing,,Keys_jangling
e353b4bf.wav,Gunshot_or_gunfire,Bass_drum,Fart,,Gunshot_or_gunfire
e356fa95.wav,Laughter,Acoustic_guitar,Writing,,Laughter
e35f12f0.wav,Flute,Oboe,Violin_or_fiddle,Flute,Flute
e3630482.wav,Bass_drum,Gunshot_or_gunfire,Knock,,Bass_drum
e375ab40.wav,Bass_drum,Finger_snapping,Knock,Bass_drum,Bass_drum
e3768022.wav,Gunshot_or_gunfire,Knock,Shatter,,Gunshot_or_gunfire
e379e79a.wav,Acoustic_guitar,Writing,Scissors,,Acoustic_guitar
e39443f8.wav,Computer_keyboard,Bass_drum,Knock,,Computer_keyboard
e39e0286.wav,Clarinet,Oboe,Saxophone,Clarinet,Clarinet
e3abe64b.wav,Clarinet,Saxophone,Oboe,Clarinet,Clarinet
e3b49d96.wav,Shatter,Scissors,Keys_jangling,,Shatter
e3c90a56.wav,Computer_keyboard,Telephone,Scissors,,Computer_keyboard
e3cb0a6e.wav,Clarinet,Saxophone,Oboe,Clarinet,Clarinet
e3d14322.wav,Bass_drum,Electric_piano,Knock,Bass_drum,Bass_drum
e3d4b592.wav,Hi-hat,Harmonica,Gong,,Hi-hat
e3da2467.wav,Flute,Saxophone,Clarinet,Flute,Flute
e3e3196b.wav,Flute,Clarinet,Oboe,Flute,Flute
e3eb56a2.wav,Trumpet,Squeak,Drawer_open_or_close,,Trumpet
e3ec0db0.wav,Acoustic_guitar,Bus,Chime,Acoustic_guitar,Acoustic_guitar
e3f1f2f9.wav,Trumpet,Clarinet,Flute,Trumpet,Trumpet
e3f27082.wav,Trumpet,Clarinet,Saxophone,Trumpet,Trumpet
e3f34b81.wav,Meow,Oboe,Squeak,Meow,Meow
e3f98815.wav,Computer_keyboard,Scissors,Writing,,Computer_keyboard
e3fe2138.wav,Cello,Bus,Microwave_oven,,Cello
e401cac6.wav,Fart,Applause,Saxophone,,Fart
e40fecc1.wav,Cello,Saxophone,Double_bass,,Cello
e4128354.wav,Acoustic_guitar,Electric_piano,Double_bass,,Acoustic_guitar
e41c3eb7.wav,Cello,Double_bass,Drawer_open_or_close,,Cello
e42596d9.wav,Bass_drum,Knock,Cello,Bass_drum,Bass_drum
e42e694c.wav,Snare_drum,Microwave_oven,Cello,,Snare_drum
e42e92a8.wav,Bass_drum,Knock,Flute,Bass_drum,Bass_drum
e432b448.wav,Fart,Keys_jangling,Squeak,,Squeak
e438e0e1.wav,Trumpet,Violin_or_fiddle,Saxophone,,Trumpet
e43c7c05.wav,Bass_drum,Snare_drum,Flute,Bass_drum,Bass_drum
e4434129.wav,Flute,Saxophone,Clarinet,Flute,Flute
e45b2425.wav,Fart,Scissors,Computer_keyboard,,Squeak
e45de6c1.wav,Snare_drum,Gunshot_or_gunfire,Bass_drum,,Snare_drum
e468ccc1.wav,Trumpet,Cello,Gong,Trumpet,Trumpet
e46ab355.wav,Double_bass,Bass_drum,Cello,,Double_bass
e471c021.wav,Flute,Saxophone,Bass_drum,Flute,Flute
e472d18b.wav,Burping_or_eructation,Fart,Cough,Burping_or_eructation,Burping_or_eructation
e473edee.wav,Bass_drum,Knock,Flute,Bass_drum,Bass_drum
e479c8d8.wav,Flute,Saxophone,Oboe,Flute,Flute
e48176ee.wav,Clarinet,Cello,Saxophone,Clarinet,Clarinet
e481fcef.wav,Double_bass,Electric_piano,Cello,,Double_bass
e4873512.wav,Glockenspiel,Acoustic_guitar,Gunshot_or_gunfire,,Glockenspiel
e48edf5e.wav,Fart,Gunshot_or_gunfire,Snare_drum,,Fart
e493a861.wav,Acoustic_guitar,Bus,Tearing,Acoustic_guitar,Acoustic_guitar
e4be812f.wav,Clarinet,Violin_or_fiddle,Snare_drum,Clarinet,Clarinet
e4bec7b0.wav,Double_bass,Cello,Gong,,Double_bass
e4c3d30a.wav,Gong,Fireworks,Violin_or_fiddle,,Gong
e4c717d5.wav,Shatter,Hi-hat,Keys_jangling,,Shatter
e4cb0219.wav,Squeak,Tearing,Harmonica,,Squeak
e4d51a78.wav,Snare_drum,Hi-hat,Violin_or_fiddle,,Snare_drum
e4df8768.wav,Trumpet,Violin_or_fiddle,Harmonica,Trumpet,Trumpet
e4f051c1.wav,Fart,Telephone,Burping_or_eructation,,Fart
e4f4db8a.wav,Clarinet,Trumpet,Flute,Clarinet,Clarinet
e4f864b3.wav,Bass_drum,Knock,Gunshot_or_gunfire,Bass_drum,Bass_drum
e4fa28a5.wav,Bass_drum,Hi-hat,Snare_drum,Bass_drum,Bass_drum
e5056cab.wav,Clarinet,Trumpet,Oboe,Clarinet,Clarinet
e50eef1b.wav,Flute,Clarinet,Bass_drum,Flute,Flute
e51aaf41.wav,Acoustic_guitar,Computer_keyboard,Telephone,Acoustic_guitar,Acoustic_guitar
e51cdfca.wav,Clarinet,Trumpet,Cello,Clarinet,Clarinet
e51d02bc.wav,Burping_or_eructation,Bass_drum,Cough,,Burping_or_eructation
e525683d.wav,Trumpet,Harmonica,Violin_or_fiddle,Trumpet,Trumpet
e52a2307.wav,Laughter,Meow,Squeak,Laughter,Laughter
e52b69c9.wav,Cello,Double_bass,Violin_or_fiddle,,Cello
e52be4bf.wav,Flute,Trumpet,Clarinet,Flute,Flute
e52c1e8e.wav,Cello,Violin_or_fiddle,Double_bass,,Cello
e52cbafc.wav,Bass_drum,Knock,Double_bass,Bass_drum,Bass_drum
e52d2253.wav,Cello,Fireworks,Clarinet,,Cello
e53745ef.wav,Clarinet,Flute,Trumpet,Clarinet,Clarinet
e53b438a.wav,Knock,Fireworks,Gunshot_or_gunfire,Knock,Knock
e53df098.wav,Cough,Burping_or_eructation,Laughter,,Cough
e53f3c12.wav,Trumpet,Clarinet,Flute,,Trumpet
e5481d03.wav,Clarinet,Saxophone,Trumpet,Clarinet,Clarinet
e55bfd75.wav,Flute,Saxophone,Telephone,,Flute
e56400fd.wav,Acoustic_guitar,Double_bass,Gong,Acoustic_guitar,Acoustic_guitar
e56861aa.wav,Bass_drum,Knock,Double_bass,Bass_drum,Bass_drum
e5745c91.wav,Computer_keyboard,Acoustic_guitar,Tearing,,Computer_keyboard
e576835c.wav,Fireworks,Double_bass,Cello,,Fireworks
e578030f.wav,Trumpet,Saxophone,Flute,Trumpet,Trumpet
e57f3c84.wav,Fart,Shatter,Bass_drum,,Fart
e5804f8d.wav,Acoustic_guitar,Double_bass,Gong,,Acoustic_guitar
e588af86.wav,Acoustic_guitar,Telephone,Fart,Acoustic_guitar,Acoustic_guitar
e5904a98.wav,Clarinet,Trumpet,Flute,Clarinet,Clarinet
e593f704.wav,Squeak,Harmonica,Laughter,,Squeak
e599f9a5.wav,Cello,Saxophone,Clarinet,,Cello
e59a6c67.wav,Flute,Clarinet,Saxophone,Flute,Flute
e59ba79b.wav,Bass_drum,Knock,Electric_piano,,Bass_drum
e5a08379.wav,Tearing,Keys_jangling,Writing,,Tearing
e5b55482.wav,Flute,Saxophone,Violin_or_fiddle,Flute,Flute
e5d6376f.wav,Bass_drum,Knock,Double_bass,Bass_drum,Bass_drum
e5e40f19.wav,Bass_drum,Knock,Gunshot_or_gunfire,,Bass_drum
e5e52f5e.wav,Cello,Double_bass,Oboe,,Cello
e5ec0d52.wav,Shatter,Scissors,Finger_snapping,,Shatter
e5f750d1.wav,Flute,Oboe,Clarinet,Flute,Flute
e5fe8172.wav,Fart,Tearing,Bass_drum,,Fart
e5fffe52.wav,Gong,Fireworks,Bus,,Gunshot_or_gunfire
e60237e9.wav,Trumpet,Saxophone,Oboe,Trumpet,Trumpet
e60b726b.wav,Trumpet,Flute,Applause,Trumpet,Trumpet
e61dfe87.wav,Bus,Squeak,Cello,,Bus
e61e9ed7.wav,Bass_drum,Knock,Double_bass,Bass_drum,Bass_drum
e630e517.wav,Scissors,Computer_keyboard,Squeak,Scissors,Scissors
e636c796.wav,Acoustic_guitar,Chime,Cello,Acoustic_guitar,Acoustic_guitar
e6378e31.wav,Clarinet,Oboe,Saxophone,Clarinet,Clarinet
e639dbeb.wav,Hi-hat,Bass_drum,Clarinet,,Hi-hat
e63b43cc.wav,Clarinet,Trumpet,Cello,Clarinet,Clarinet
e6411e60.wav,Bass_drum,Finger_snapping,Snare_drum,Bass_drum,Bass_drum
e641ad66.wav,Flute,Saxophone,Trumpet,Flute,Flute
e641fc7b.wav,Acoustic_guitar,Telephone,Flute,,Acoustic_guitar
e64699b7.wav,Laughter,Squeak,Fart,,Laughter
e6474f8d.wav,Bass_drum,Knock,Electric_piano,,Bass_drum
e66d73da.wav,Squeak,Laughter,Violin_or_fiddle,,Squeak
e6716acd.wav,Clarinet,Trumpet,Oboe,Clarinet,Clarinet
e6776668.wav,Cello,Clarinet,Saxophone,,Cello
e6795122.wav,Electric_piano,Acoustic_guitar,Cello,,Electric_piano
e68185ea.wav,Cello,Double_bass,Flute,,Cello
e68bd9bf.wav,Drawer_open_or_close,Bus,Writing,,Drawer_open_or_close
e68d02a3.wav,Cello,Double_bass,Drawer_open_or_close,,Cello
e6935965.wav,Flute,Trumpet,Clarinet,Flute,Flute
e69ad5b9.wav,Drawer_open_or_close,Computer_keyboard,Squeak,,Squeak
e6a7b632.wav,Acoustic_guitar,Gong,Electric_piano,Acoustic_guitar,Acoustic_guitar
e6a83457.wav,Bass_drum,Snare_drum,Cowbell,Bass_drum,Bass_drum
e6aa1e7b.wav,Gunshot_or_gunfire,Keys_jangling,Tearing,,Gunshot_or_gunfire
e6c9f3d1.wav,Clarinet,Saxophone,Cello,Clarinet,Clarinet
e6d5f773.wav,Bass_drum,Knock,Double_bass,Bass_drum,Bass_drum
e6dcc36d.wav,Cowbell,Violin_or_fiddle,Tambourine,,Cowbell
e6dea802.wav,Acoustic_guitar,Telephone,Bus,,Acoustic_guitar
e6e81ed9.wav,Trumpet,Flute,Violin_or_fiddle,Trumpet,Trumpet
e6e8c932.wav,Cough,Laughter,Burping_or_eructation,,Cough
e6eb9ec4.wav,Saxophone,Violin_or_fiddle,Flute,Saxophone,Saxophone
e6f3a19c.wav,Bass_drum,Knock,Flute,Bass_drum,Bass_drum
e708f1b5.wav,Bass_drum,Gunshot_or_gunfire,Fart,Bass_drum,Bass_drum
e7160331.wav,Clarinet,Saxophone,Trumpet,Clarinet,Clarinet
e71c7193.wav,Chime,Microwave_oven,Fireworks,Chime,Chime
e722e695.wav,Acoustic_guitar,Violin_or_fiddle,Saxophone,Acoustic_guitar,Acoustic_guitar
e729ba9d.wav,Acoustic_guitar,Bus,Clarinet,Acoustic_guitar,Acoustic_guitar
e733c9fe.wav,Applause,Saxophone,Trumpet,,Applause
e73804d6.wav,Cello,Flute,Violin_or_fiddle,,Cello
e7393e5a.wav,Bass_drum,Knock,Flute,Bass_drum,Bass_drum
e73f63ba.wav,Acoustic_guitar,Cello,Clarinet,Acoustic_guitar,Acoustic_guitar
e745da1a.wav,Flute,Saxophone,Harmonica,Flute,Flute
e747074d.wav,Meow,Oboe,Gong,,Meow
e7474f3a.wav,Cello,Double_bass,Violin_or_fiddle,,Cello
e74e3801.wav,Clarinet,Cello,Trumpet,Clarinet,Clarinet
e752abed.wav,Squeak,Keys_jangling,Laughter,,Squeak
e754f157.wav,Trumpet,Clarinet,Saxophone,,Trumpet
e759efa6.wav,Bass_drum,Knock,Fireworks,,Bass_drum
e75b4e5b.wav,Violin_or_fiddle,Bass_drum,Saxophone,Violin_or_fiddle,Violin_or_fiddle
e75d168a.wav,Flute,Clarinet,Saxophone,Flute,Flute
e76483c6.wav,Electric_piano,Acoustic_guitar,Gong,,Electric_piano
e769bae1.wav,Hi-hat,Snare_drum,Tambourine,,Hi-hat
e77f8846.wav,Violin_or_fiddle,Gong,Cello,Violin_or_fiddle,Violin_or_fiddle
e788f361.wav,Trumpet,Flute,Clarinet,Trumpet,Trumpet
e78be583.wav,Violin_or_fiddle,Gong,Acoustic_guitar,Violin_or_fiddle,Violin_or_fiddle
e7a1c468.wav,Cello,Saxophone,Trumpet,,Cello
e7a3a5a2.wav,Bus,Tearing,Telephone,,Bus
e7a83420.wav,Acoustic_guitar,Cello,Saxophone,,Acoustic_guitar
e7aea59f.wav,Cello,Double_bass,Burping_or_eructation,,Cello
e7b3ab06.wav,Hi-hat,Shatter,Cello,,Hi-hat
e7b4024c.wav,Laughter,Squeak,Violin_or_fiddle,,Squeak
e7b5ee52.wav,Bus,Fart,Applause,Bus,Bus
e7b6a225.wav,Cough,Laughter,Burping_or_eructation,,Cough
e7c37685.wav,Cello,Violin_or_fiddle,Flute,,Cello
e7c9bcc6.wav,Saxophone,Clarinet,Oboe,Saxophone,Saxophone
e7d79b49.wav,Bass_drum,Finger_snapping,Knock,Bass_drum,Bass_drum
e7d82f7f.wav,Flute,Clarinet,Oboe,Flute,Flute
e7da3657.wav,Flute,Clarinet,Oboe,Flute,Flute
e7dfd1f3.wav,Writing,Computer_keyboard,Bass_drum,,Writing
e7e75f85.wav,Fart,Bass_drum,Hi-hat,,Fart
e7eca16c.wav,Flute,Chime,Harmonica,Flute,Flute
e7f4f76f.wav,Meow,Squeak,Laughter,,Squeak
e7f9e487.wav,Flute,Oboe,Clarinet,Flute,Flute
e802f454.wav,Acoustic_guitar,Electric_piano,Gong,Acoustic_guitar,Acoustic_guitar
e803ee28.wav,Bass_drum,Knock,Gunshot_or_gunfire,Bass_drum,Bass_drum
e8046827.wav,Tearing,Squeak,Snare_drum,,Squeak
e807f6d1.wav,Cello,Acoustic_guitar,Clarinet,,Cello
e821512f.wav,Bass_drum,Finger_snapping,Knock,Bass_drum,Bass_drum
e82a729e.wav,Cello,Violin_or_fiddle,Clarinet,,Cello
e82b074f.wav,Acoustic_guitar,Computer_keyboard,Bass_drum,,Acoustic_guitar
e846fa09.wav,Acoustic_guitar,Saxophone,Bus,,Acoustic_guitar
e8482b24.wav,Bass_drum,Hi-hat,Violin_or_fiddle,Bass_drum,Bass_drum
e84b24bd.wav,Meow,Oboe,Bass_drum,,Meow
e859a12c.wav,Knock,Cough,Finger_snapping,,Knock
e85da71c.wav,Writing,Acoustic_guitar,Knock,,Writing
e864465f.wav,Saxophone,Electric_piano,Trumpet,,Saxophone
e8765c32.wav,Cello,Drawer_open_or_close,Flute,,Cello
e87f9c40.wav,Bass_drum,Knock,Writing,Bass_drum,Bass_drum
e881d586.wav,Double_bass,Acoustic_guitar,Cello,,Double_bass
